artist_id,artist_genre,artist_follower_count
1mXAhKnZEdF6rotyyd4GBi,"['funk carioca', 'funk ostentacao']",6884599
4VZY0nxYMSNotbS7WjNVQy,[],3299
374sWpAJsbZckf98df2jJJ,"['afro dancehall', 'afropop', 'azonto', 'dance pop', 'post-teen pop']",91542
0mMqD2uqwvCjFvlzo6ayGi,"['afro house', 'amapiano', 'gqom', 'kwaito house', 'south african pop']",199668
2gzWmhOZhDN6gXL49JW9qj,"['south african hip hop', 'south african pop']",240948
1sSt1DqqqFLkPwfrqafVyn,"['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",31735
2hKQc001G7ggs3ZyxMdkGq,"['afro dancehall', 'afropop', 'azontobeats', 'dancehall', 'gqom', 'nigerian pop']",83858
4TsHKU8l8Wq7n7OPVikirn,"['alternative r&b', 'ghanaian hip hop']",299558
2LZDXcxJWgsJfKXZv9a5eG,"['downtempo', 'edm', 'electronic trap', 'electropop', 'pop', 'post-teen pop', 'shiver pop']",299468
2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",2822152
4nDoRrQiYLoBzwC5BhVJzF,"['dance pop', 'pop', 'post-teen pop']",15549719
790FomKkXshlbRYZFtlgla,"['latin', 'reggaeton']",9239078
3gk0OYeLFWYupGFRHqLSR7,"['big room', 'deep big room', 'edm', 'electro house', 'euphoric hardstyle', 'hardstyle', 'progressive electro house', 'progressive house']",424530
4VMYDCV2IEDYJArk749S6m,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",17342012
5Z3k52rtOTnOnvFHoKNHEN,['moombahton'],6285
2xjVYIMLS3nR5Y1UOr02Vb,['abstract beats'],3009
1vo8zHmO1KzkuU9Xxh6J7W,"['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'progressive electro house', 'tropical house']",197384
3tVQdUvClmAT7URs9V3rsp,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",370466
1LKo6ZA3RNvKtLa6zDu32S,"['basshall', 'dancehall']",88049
3dwESUD2sahwxyFL6SYtEn,[],11222
6tzRZ39aZlNqlUzQlkuhDV,"['baile pop', 'funk carioca', 'pop nacional']",2721917
3yJLZoq3Ra2VmSW5teVgih,['instrumental funk'],6771
4w6zJ69OnZWKZrzMnYZva8,[],160
7hnlHkn51tttd1eeoac9jO,[],1935
1ZijgA5CMnToosMd24krUH,"['latin hip hop', 'perreo', 'reggaeton']",20676
6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'uk pop']",61430985
6vW5qwWVSTErBV1HovumXm,[],9191
6nPHDCN7qmxO86eN1grP54,"['dancehall', 'soca']",33581
2FcAOdmnKyfpUot6B5LHLg,['dancehall'],2743
66CXWjxzNUsdJxJ2JdwvnR,"['dance pop', 'pop', 'post-teen pop']",43919868
134GdR5tUtxJrf8cpsfpyY,"['electropop', 'swedish indie pop']",116488
3NB7oCgOzcdYVtdvNIEDep,[],1260
0hCNtLu0JehylgoiP8L4Gh,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",17308680
5jW1p6bav4DYihIHewKBCq,"['afropop', 'nigerian pop']",2926
1ixqGowpDM21RwyJmJ7hpv,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",29565
167yXtyZFzoIEl4650nGkt,[],209
6rE3PqKxYT5TAoOWKonHxw,[],90
6M7RdR9ZP52h2mfNLmiHtU,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",297381
3R7AVeohq63QJyhBO0fKJY,[],1825
3IxKoxYXyYxghMV5SbaLDj,[],31
2wdAe0FjiejLBLU2E74GjD,[],2498
2JX4h8xm0hNxCB0aNBWzyi,"['conscious hip hop', 'dancehall', 'lovers rock', 'reggae fusion']",354550
4wHZkzWXD9GPr4RQAYjUcv,['shimmer pop'],124266
7kHe4uFK1KQFqMRP7td4mS,"['brostep', 'electronic trap']",24855
187qoiisjzqvj3wsBWLotr,['basshall'],7531
7A3tlZNDIzuzFyOQdF0073,[],417
67nwj3Y5sZQLl72VNUHEYE,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",2502524
6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",15944948
4HJnsUVBubdKJ2aV0sr48u,[],16085
4V8Sr092TqfHkfAA5fXXqG,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",8249362
1rVo9h17cHhWerDiZj0yXH,[],14486
2dQgOfBP52UwjegY8FwJAY,"['dutch hip hop', 'dutch pop', 'moombahton']",74773
1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop', 'post-teen pop']",33848978
58zeLSwvlNwRAUp73BWIEv,['basshall'],1182
7j7bOkG9ZQncpAXyIJ2aUG,"['ccm', 'christian alternative rock', 'christian music', 'worship']",3367
7Lk3qnu0GGnvG33t23iz5k,['bouncy house'],9614
0X2BH1fck6amBIoJhDVmmJ,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",7732668
4frHO7KPcfMjhnVdIMJ98c,"['dancehall', 'jawaiian', 'lovers rock', 'modern reggae', 'reggae', 'roots reggae']",162808
6kn7LhH5siatL0X1kefy0r,"['bass trap', 'traprun']",11931
3AXTxnESIwvNxngE8j6weV,[],598
2RdwBSPQiwcmiDo9kixcl8,"['dance pop', 'pop', 'pop rap']",3068261
6Jrxnp0JgqmeUX1veU591p,"['alternative dance', 'art pop', 'electropop', 'escape room', 'indie pop', 'indietronica', 'new rave']",535231
2O1D1ICRT4bez6RZctV7FI,['deep ragga'],520
00sAT5YX8W3xNd1EuqyHw9,"['big room', 'complextro', 'dance pop', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']",387230
6eBYLQONaYZhZNAVK061t6,"['hip pop', 'r&b', 'urban contemporary']",71295
5WFPVKybSiU6x8HBTACfpr,"['dancehall', 'soca']",7422
73e7mIMB4TvYKvNuXu2XxR,['escape room'],3192
3NmuArRqqfxT4rvFSgb0cx,"['arab trap', 'bass trap', 'catstep', 'electronic trap', 'moombahton']",25720
54gb5vtFKee4T6gEo2h90r,[],17
4vpGVGgxSDcCTmqYbsOnsn,['art pop'],11174
0IvCPgKjOsaUBzHAgYLoIR,[],2
3bRj518241KTJEkmDDgv57,[],86
56MDhktp7hO6MqKCS9rSXT,"['dancehall', 'old school dancehall', 'reggae fusion', 'riddim']",37517
4c4iX8pe1SV13xToguoelN,['dancehall'],71784
72cbi5bA8U2sMttAnKIaen,[],666
06SIuEAp0Cqena9c2bZfgq,"['dancehall', 'riddim', 'soca']",24153
0iRwqSYn7fG3WkEBYQpcqJ,"['dancehall', 'old school dancehall']",17141
1i374WEVqp1BCoCLmehog9,[],751
0Qsa0LOuxxAyW5onHZOwbk,[],126
37uLId6Z5ZXCx19vuruvv5,"['alternative dance', 'art pop', 'dance-punk', 'electronica', 'electropop', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']",517384
3fOmBPnaS3UxnAEM6O0O98,[],314
6baWjwY7WiVPCZcW7pqqhz,['swedish soul'],88416
0du5cEVh5yTK9QJze8zA0C,"['pop', 'post-teen pop']",24515636
5LHRHt1k9lMyONurDHEdrp,"['pop rap', 'rap', 'trap']",5523048
2hLBMpnVLdS8kOLFyFlq58,[],2568
5Ayl2bJtN5mdCsxZoxs9n1,"['dancehall', 'jawaiian', 'modern reggae', 'reggae fusion']",275608
0F8GZ29QxpnfOZvM25l7tJ,"['canadian contemporary country', 'canadian folk', 'canadian singer-songwriter', 'outlaw country']",20805
53cQZtWDwDJwVCNZlfJ6Qk,"['big room', 'deep big room', 'disco house', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",324399
42qLC3FgtazA9AvaIoiP62,"['hip pop', 'uk garage']",50457
0QJIPDAEDILuo8AIq3pMuU,"['alternative dance', 'art pop', 'dance pop', 'escape room', 'new rave']",885439
75Xjnc3zxQvbC9Fkf8uioa,[],637
7eikTMySZSC4r8GiOTCSMx,['dancehall'],657
6NOvBZrkd83MSD51xkq4on,"['dancehall', 'old school dancehall', 'reggae fusion', 'soca']",201243
6lIG1zTkXBGdfJObLHFdhm,[],652
7aBzpmFXB4WWpPl2F7RjBe,['rap kreyol'],212245
071vBgcrWSy5w3RmhMZpOb,"['dancehall', 'lovers rock', 'modern reggae']",40269
7muzHifhMdnfN1xncRLOqk,"['bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",621243
2UinwbZwUznwVCouRiw6dq,[],80
0IdMQtN3BFsxymg9oULunX,[],148
5EvFsr3kj42KNv97ZEnqij,"['dance pop', 'pop rap', 'reggae fusion']",1310326
4nmrm4zpgJ0RC6aZRSUEjF,['electropop'],44431
3niPESDNKjDtTNfWzxZkXv,[],8088
3BZpcX9YPhc2rl2OIkbm1g,[],7
1pmixngtBJleMrGUG5o8DE,"['azonto', 'dancehall', 'panamanian pop', 'reggae fusion', 'soca']",219271
4k1ELeJKT1ISyDv8JivPpB,"['big beat', 'breakbeat', 'hardcore techno', 'rave']",1308548
6T3gZgGAQkMgWLUMr8HVsL,['modern reggae'],2808
6cMBAd7j8KLD9TnjfwQ91E,['bmore'],14938
0KegPM96n0OzNN0wgQJOKb,[],108
2nkAu4P6EVeQpXxiEhPTH6,[],10399
78H9JWwoJyLPkwYylZkmtF,['comedy rap'],6221
03r4iKL2g2442PT9n2UKsx,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap']",1548449
4TEJudQY2pXxVHPE3gD2EU,"['rap', 'southern hip hop', 'trap', 'vapor trap']",1049969
13y7CgLHjMVRMDqxdx0Xdo,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3158892
6oMuImdp5ZcFhWP0ESe6mG,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",10212023
3wyVrVrFCkukjdVIdirGVY,"['emo rap', 'miami hip hop', 'rap', 'trap']",6687117
3EXdLajEO02ziZ90P90bSW,"['emo rap', 'underground hip hop', 'vapor trap']",2004872
2ODbg2404zUzTi02qIPEjB,"['cali rap', 'dfw rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",1869255
46SHBwWsqBkxI7EeeBEQG7,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']",5698479
3Fdm9TFJQCLmC3AWMuGExi,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']",1738711
3yvCFkK57FXH7JIwZQ5CmU,"['canadian hip hop', 'melodic rap', 'toronto rap', 'trap']",98623
4kYSro6naA4h99UJvo89HB,"['pop', 'pop rap', 'rap']",10978729
3gGUMEwIX6XodWsYEvKSal,"['alabama rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",2088406
5SyGEPymt1G2uto47tVWvZ,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",920057
28ExwzUQsvgJooOI0X1mr3,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",792569
53KwLdlmrlCelAZMaLVZqU,"['art pop', 'indie r&b', 'indietronica', 'uk alternative pop']",965640
4XqfpACObRB5AsBcUYjL8X,"['g funk', 'gangster rap', 'west coast rap']",195609
6PXS4YHDkKvl1wkIl4V8DL,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3687229
55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",8922321
7iZtZyCzp3LItcw1wtPI3D,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",5715686
0WOxhx4hikIsyF3CRPLC8W,"['chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",1852212
6Ha4aES39QiVjR0L2lwuwq,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2816847
20sxb77xiYeusSH8cVdatc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4043636
4yLuE0l9rK7fqijTb7BPh9,[],18
1YfEcTuGvBQ8xSD1f53UnK,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1413785
1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3905404
7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",5664432
2p1fiYHYiXz9qi0JJyxBzN,"['birmingham grime', 'grime', 'instrumental grime', 'rap']",724363
1AhjOkOLkbHUfcHDSErXQs,['pop'],442507
2RDOrhPqAM4jzTRCEb19qX,"['rap', 'trap', 'underground hip hop', 'vapor trap']",823496
2HUwZ0kumzCSlhFcjFZfpp,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",567339
4IVAbR2w4JJNJDDRFP3E83,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap']",2174461
7FBDXY8U17aasVTH3rgxbS,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']",375947
6z1cicLMt9XArxN10q7m8a,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",632297
5dVdVMgyzM03JGEkjYoHKS,['atl trap'],4065
6i392l38cR3uBPF0DbNs7S,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",551890
7F1l2kTBvOPGd8sF8nBEtv,['epicore'],42720
1gPhS1zisyXr5dHTYZyiMe,"['baton rouge rap', 'rap', 'southern hip hop', 'trap']",3090064
3tJoFztHeIJkJWMrx0td2f,"['rap', 'southern hip hop', 'trap']",1264583
4sw1fHktKBWUVIoSUGGxrT,[],6166
7pFeBzX627ff0VnN6bxPR4,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",2871966
2TwUVWFJs4LD0lOBbJXnNa,"['afro dancehall', 'afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",71369
0Y3agQaa6g2r0YmHPOO9rh,"['afropop', 'ghanaian hip hop', 'nigerian pop']",300460
3Fl1V19tmjt57oBdxXKAjJ,"['cali rap', 'trap']",2142111
4tYSBptyGeVyZsk8JC4JHZ,"['cali rap', 'trap', 'underground hip hop', 'vapor trap']",564369
2gGtD7OGXbNZAY3oCZvZqA,['cali rap'],4779
63GIj2yhFvX1Bzphb9JgVb,['cali rap'],8722
6pb2Dl1FHK081UKW6aUqgF,[],1347
3ppQEG71r7jVpI8RudzycF,['cali rap'],24163
6AgTAQt8XS6jRWi4sX7w49,['chicago rap'],1011156
4hRL2QmahOYxXNmNKtG1AI,"['chicago rap', 'trap', 'underground hip hop', 'vapor trap']",110197
2J6pigOrBmKQgqJUY5UM7r,"['melodic rap', 'underground hip hop', 'vapor trap']",185959
7trxpXo6hVUnoB22sbCkEd,"['underground hip hop', 'vapor trap']",53784
08PvCOlef4xdOr20jFSTPd,[],57803
7jVv8c5Fj3E9VhNjxT4snq,"['country rap', 'lgbtq+ hip hop', 'pop rap']",2843914
6NUVKfz2xAi4mJJkGm6zyz,[],5913
1wgcCQ5e3Pm5TiCxPaJawZ,[],125
6W2kMgRffdGJ0iPRpjMe6O,[],96
6q3p11nP1p80Ey6LrOOSed,['cali rap'],19846
1zQJBLCGM0tdPW9XwgdEll,[],3395
3oHjuEyaFp7MddhOXddXbx,"['deep underground hip hop', 'pop rap', 'underground hip hop']",34761
2BWFGhivszf3CagtAJzvGL,[],1132
5jMtI9ikVknLXq77qWYp01,[],1246
1iJdyDcY98X3GMnUesl7tf,"['meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",910729
1cNDP5yjU5vjeR8qMf4grg,['melodic rap'],3180996
6AUl0ykLLpvTktob97x9hO,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1777689
60rpJ9SgigSd16DOAG7GSa,"['country', 'country road']",154753
6cK3NBO6uP7hh0oyuVELFl,"['cali rap', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",547018
0ErzCpIMyLcjPiwT4elrtZ,['memphis hip hop'],1159081
6Av6GMCOznZIlHuNcBWgf4,"['nyc rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",474579
37ASGd4rWpHjuVonnYAN6S,[],10583
4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap']",8688028
1kcQtzwpaYQS0c3aiMCqVW,[],8450
0J180nRtWG3kJXWsK1m3Cz,[],2784
3IQWn6L1It2U2Eq1IvXiZe,[],10452
5YmtXtYdmTZDjJB9kjjzzs,[],806
3IaKn0ExWTMPqa0mscUYw3,"['chicago rap', 'southern hip hop', 'trap']",29315
3hcs9uc56yIGFCSy9leWe7,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",1448164
0huGjMyP507tBCARyzSkrv,"['dmv rap', 'hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",988843
21WS9wngs9AqFckK7yYJPM,"['melodic rap', 'pop rap', 'rap', 'trap']",2403405
5wogkYPMLsZytM6Y3caaWx,[],833
5lCY3tqdQxbeg5igSlObaT,"['melodic rap', 'trap', 'vapor trap']",248452
27mFvqQj8KpjmdKIqcw1mG,"['social media pop', 'trap']",631902
7nKeLE1toRtW4M279iS26h,[],62844
5AsWcQXw4RJFRWBbwa0ti0,[],10033
7GuUYiGZOzQwq4L6gAfy1T,"['melodic rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",352391
6iHjyhqvFSzRPe329fW6WD,[],34703
10AY17ALos2o3akPqrPydw,"['underground hip hop', 'vapor trap']",89138
7LTShHcq1KdTrWeLvWoYed,"['battle rap', 'k-hop']",108873
6f4XkbvYlXMH0QgVRzW0sM,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1840396
0XIKGBo9PnK1ApI5tZA60d,"['alternative r&b', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'rap', 'rap latina']",346572
5hdhHgpxyniooUiQVaPxQ0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",1045049
1mcTU81TzQhprhouKaTkpq,['latin'],758983
7wlFDEWiM5OoIAt8RSli8b,"['baton rouge rap', 'trap']",4391623
1xr2G8Hlx4QWmT9HaUbmoO,[],3536
31HjiqargV4NAw4GZqUale,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1175683
4Ga1P7PMIsmqEZqhYZQgDo,['melodic rap'],2012814
1MXZ0hsGic96dWRDKwAwdr,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']",109445
0A0FS04o6zMoto8OKPsDwY,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2133771
27w1NoOLMX7tJMYqcetPyG,"['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",511924
02kJSzxNuaWGqwubyUba0Z,"['hip hop', 'indie pop rap', 'pop rap', 'rap']",4365534
181bsRPaVXVlUKXrxwZfHK,"['houston rap', 'pop', 'pop rap', 'trap queen']",876776
0ceH34CATvfgphxnLRWFkm,"['florida rap', 'vapor trap']",104810
7LvoDJUNGnOrPdGRzVtOJ9,"['hip hop', 'lgbtq+ hip hop', 'nyc rap', 'rap', 'trap']",904059
2OXfoHHWJtxBh1QF1VJsbb,[],379
5UtQf6Eqewo02lVCo3lImQ,"['dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop', 'west coast rap']",436854
0mZbFsWo9tHccJsYkrIczQ,['vapor trap'],21119
53ixqKNKVTgtSx3m3DGMA2,['atl trap'],12552
0bZ9jANLkwEFVcSnHnwrpb,"['melodic rap', 'trap', 'underground hip hop', 'vapor trap']",145180
7A8S43ryYdbWpJKeHRZRcq,"['rap', 'trap']",167620
2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",189651
5Nf5yishRW9Ye174sJISkg,['atl hip hop'],49480
14CHVeJGrR5xgUGQFV5BVM,[],35555
44IvvHRk2XF243QLA2VOa8,"['southern hip hop', 'trap']",208439
0NWbwDZY1VkRqFafuQm6wk,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",1007992
6UtYvUtXnmg5EtllDFlWp8,[],35441
3qIFdbarxYx2moJbhM1pLy,[],19126
3XV0lFzNs8BCTwhJTcMiBr,['pop'],5658
0H39MdGGX6dbnnQPt6NQkZ,"['melodic rap', 'pop rap', 'rap', 'trap']",280450
6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'post-teen pop', 'r&b']",22346364
5Q81rlcTFh3k6DQJXPdsot,"['channel islands indie', 'vapor soul']",509700
7aFTOGFDEqDtJUCziLVsVC,"['alternative r&b', 'electropop', 'indie r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']",360450
5nCi3BB41mBaMH9gfr6Su0,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",3357177
6ueGR6SWhUJfvEhqkvMsVs,"['afrofuturism', 'alternative r&b', 'art pop', 'atl hip hop', 'dance pop', 'electropop', 'escape room', 'neo soul', 'pop', 'r&b']",852793
7pbDxGE6nQSZVfiFdq9lOL,"['bedroom pop', 'indie r&b', 'pop']",1917419
4gHcu2JoaXJ0mV4aNPCd7N,"['dutch pop', 'indie jazz', 'indie soul']",51714
5JZ7CnR6gTvEMKX4g70Amv,"['pop', 'post-teen pop']",2541010
5BydzSmKBIh8HkWFwx4Rrg,['irish pop'],14710
7CajNmpbOovFoOoasH2HaY,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",19774054
3MZsBdqDrRTJihTHQrO6Dq,"['alternative r&b', 'viral pop']",2381573
2kxP07DLgs4xlWz8YHlvfh,"['indie r&b', 'indonesian r&b', 'pop']",382035
0GeeIVcvGA8GSlWsoY1dkG,"['canadian hip hop', 'trap soul']",28540
6qgnBH6iDM91ipVXv28OMu,"['escape room', 'indie soul', 'lgbtq+ hip hop']",634952
